1300,2571,2012-02-27 10:23:37.347,175,108163
847,2571,2012-02-27 10:28:04.010,175,108163
175,2571,2012-02-27 10:34:11.197,175,108163
1024,2571,2012-02-27 10:37:05.943,175,108163
194,1478,2012-02-27 15:35:52.937,194,108035
1238,2027,2012-02-27 17:08:34.510,1238,108258
783,5489,2012-02-27 18:07:06.630,783,107699
783,4559,2012-02-27 18:09:32.960,476,26601
744,4695,2012-02-27 20:03:45.163,686,37747
744,5151,2012-02-27 20:28:12.917,744,70910
744,3073,2012-02-27 20:41:03.030,744,34572
744,4749,2012-02-27 21:35:51.127,744,47186
1024,4713,2012-02-27 22:16:53.230,946,106428
847,73,2012-02-28 03:42:21.703,847,108239
411,2374,2012-02-28 04:33:04.940,1575,80941
1152,3944,2012-02-28 07:46:30.690,29,11211
1275,5561,2012-02-28 09:32:26.273,1336,75395
988,262,2012-02-28 10:42:33.133,988,104046
744,5249,2012-02-28 16:55:21.563,1553,171143
1152,4772,2012-02-28 17:07:04.670,1152,103015
1173,3899,2012-02-28 21:11:32.250,233,108635
233,3899,2012-02-28 21:29:30.070,233,108635
504,3899,2012-02-28 21:29:36.250,233,108635
744,3899,2012-02-28 21:51:58.160,233,108635
1218,5299,2012-02-29 04:30:02.847,2988,107277
1160,5171,2012-02-29 08:41:11.733,320,9017
376,5074,2012-02-29 09:16:50.973,376,108764
1096,3588,2012-02-29 11:24:02.763,1096,79180
1178,3544,2012-02-29 14:01:18.933,1054,89931
803,4699,2012-02-29 16:42:10.330,803,108704
376,5299,2012-02-29 17:16:35.090,2988,107277
744,4116,2012-02-29 19:24:00.300,744,58172
830,3459,2012-03-01 03:23:40.597,830,102507
1173,4008,2012-03-01 04:21:56.903,1093,109000
1093,4008,2012-03-01 05:10:55.033,1093,109000
1203,4699,2012-03-01 09:36:17.357,803,108704
1165,3896,2012-03-01 11:29:42.373,1284,108989
778,5528,2012-03-01 11:39:58.757,778,88754
1286,2550,2012-03-01 14:14:52.820,34,500
1104,4125,2012-03-01 15:55:43.093,18,74234
545,3440,2012-03-01 19:37:55.823,1249,109180
170,5155,2012-03-01 22:14:16.033,747,109215
744,4679,2012-03-02 00:00:41.517,734,109249
1300,2352,2012-03-02 00:39:19.567,1300,109213
747,5155,2012-03-02 01:25:37.243,747,109215
66,4939,2012-03-02 09:04:44.970,66,109338
1081,319,2012-03-02 12:26:55.923,1081,109376
1210,3896,2012-03-02 13:17:34.837,1284,108989
1055,5561,2012-03-02 13:27:53.873,1336,75395
604,3807,2012-03-02 15:03:42.993,604,101963
1265,3847,2012-03-02 16:32:50.860,1265,109413
1024,2114,2012-03-02 20:28:12.487,844,109488
504,3894,2012-03-02 20:44:16.453,504,109466
1328,5396,2012-03-02 21:19:58.423,1328,109507
1173,3894,2012-03-02 21:27:36.717,504,109466
1013,4556,2012-03-02 22:20:53.850,1013,109530
1009,2114,2012-03-02 22:56:26.083,844,109488
1117,4791,2012-03-02 22:58:39.497,1117,95977
1178,4045,2012-03-03 00:51:29.547,218,42018
1017,567,2012-03-03 15:01:03.627,1017,109651
1017,4713,2012-03-03 17:12:48.843,946,106428
876,4939,2012-03-03 20:27:17.257,66,109338
876,4939,2012-03-03 20:44:09.437,485,107583
882,3623,2012-03-03 22:41:52.453,868,109735
868,3623,2012-03-04 02:35:33.083,868,109735
1320,4679,2012-03-04 05:13:42.767,322,11355
432,1335,2012-03-04 06:39:08.463,432,77522
834,4986,2012-03-04 12:00:11.077,952,74534
1012,4360,2012-03-04 13:03:32.023,1395,122209
1129,4318,2012-03-04 15:13:59.820,782,109935
932,5379,2012-03-04 15:19:52.680,744,109174
1265,4278,2012-03-04 15:29:30.310,1173,109938
782,4318,2012-03-04 15:30:04.980,782,109935
46,3196,2012-03-04 16:40:45.170,1099,109898
1300,4278,2012-03-04 17:00:27.990,1173,109938
1173,4278,2012-03-04 18:43:21.447,1173,109938
620,4318,2012-03-04 19:41:10.800,782,109935
1270,4808,2012-03-04 20:03:41.567,1270,109999
1205,303,2012-03-04 21:17:13.870,1205,105028
1320,3807,2012-03-04 23:14:28.043,604,101963
388,4732,2012-03-05 04:17:51.960,388,110105
1314,2519,2012-03-05 09:22:07.557,1314,110138
1099,3196,2012-03-05 12:58:19.597,1099,109898
1328,3162,2012-03-05 15:23:15.923,74,107456
475,3982,2012-03-05 18:31:10.807,475,110264
1173,3024,2012-03-05 20:11:23.653,337,16403
1300,2382,2012-03-05 23:16:26.840,1745,110335
1330,5639,2012-03-05 23:24:33.660,1268,110339
1330,4559,2012-03-05 23:27:01.693,1330,110341
1268,5639,2012-03-05 23:39:36.530,1268,110339
1173,4559,2012-03-05 23:44:51.970,1330,110341
1271,4307,2012-03-06 02:43:38.330,66,4473
1135,288,2012-03-06 03:39:58.873,1300,110388
1300,288,2012-03-06 04:18:31.950,1300,110388
1331,4808,2012-03-06 05:26:49.063,1270,109999
618,362,2012-03-06 06:58:48.323,895,80956
322,3600,2012-03-06 11:32:41.210,322,110489
1012,5344,2012-03-06 12:39:32.363,920,110494
66,5344,2012-03-06 12:45:22.727,920,110494
538,2531,2012-03-06 13:13:25.063,1389,110510
920,5344,2012-03-06 13:53:24.077,920,110494
1222,5365,2012-03-06 15:16:15.957,244,3934
487,3228,2012-03-06 16:31:27.407,1318,110558
845,4353,2012-03-06 16:48:17.710,1300,110580
1300,4353,2012-03-06 16:53:27.190,1300,110580
1300,3228,2012-03-06 17:02:17.603,1318,110558
1332,4759,2012-03-06 18:09:38.970,1332,110518
1330,1294,2012-03-06 22:45:58.807,1330,110672
1214,4808,2012-03-07 00:55:52.253,1270,109999
1300,4715,2012-03-07 08:02:53.440,278,24946
1288,4715,2012-03-07 08:03:47.077,278,24946
1178,2193,2012-03-07 13:04:15.143,1093,110821
845,4679,2012-03-07 13:28:18.107,129,38009
1337,389,2012-03-07 13:34:36.013,868,110830
1122,2331,2012-03-07 15:05:59.750,1122,94058
1122,3886,2012-03-07 15:22:24.893,1181,75536
1338,5755,2012-03-07 17:33:24.543,1338,110841
1338,389,2012-03-07 17:59:19.403,868,110830
1332,4826,2012-03-07 19:01:32.907,1332,110913
1338,4699,2012-03-07 19:03:01.437,1338,110909
1077,4699,2012-03-07 19:15:01.627,1338,110909
932,2042,2012-03-07 19:27:13.030,1328,110922
604,2042,2012-03-07 19:33:38.437,1328,110922
1328,2042,2012-03-07 19:35:09.900,1328,110922
70,4715,2012-03-07 23:35:32.833,278,24946
195,3287,2012-03-08 00:18:02.750,195,111019
252,4826,2012-03-08 07:09:46.593,1332,110913
788,294,2012-03-08 10:19:04.077,788,76112
1253,2114,2012-03-08 11:28:16.770,844,109488
112,3287,2012-03-08 11:33:21.243,195,111019
1042,5693,2012-03-08 15:10:47.670,18,29559
1013,2214,2012-03-08 15:32:02.313,1013,111174
959,5468,2012-03-08 19:08:01.010,631,111010
1328,4737,2012-03-08 21:50:30.107,1348,110999
194,5468,2012-03-09 04:37:56.017,631,111010
1243,337,2012-03-09 12:20:57.217,665,95295
782,302,2012-03-09 14:22:34.430,782,111487
604,52,2012-03-09 14:38:35.163,604,111495
782,52,2012-03-09 14:41:28.977,604,111495
1010,5538,2012-03-09 15:30:21.737,165,2348
631,5468,2012-03-09 16:12:12.010,631,111010
1178,5615,2012-03-09 18:12:26.713,1178,94089
70,5262,2012-03-09 23:23:18.217,70,111645
432,5587,2012-03-09 23:56:17.700,432,111576
197,502,2012-03-10 02:11:20.467,197,111580
121,2174,2012-03-10 04:34:10.717,812,44849
1318,3228,2012-03-10 08:40:21.453,1318,110558
1066,324,2012-03-10 19:23:45.120,830,108966
1318,1314,2012-03-10 20:44:22.477,1318,107237
1300,1314,2012-03-11 02:52:38.790,1318,107237
868,5114,2012-03-11 03:47:30.003,1012,111959
868,389,2012-03-11 04:04:53.243,868,110830
1300,5114,2012-03-11 04:08:37.403,1012,111959
803,2193,2012-03-11 06:36:39.610,1093,110821
1012,5114,2012-03-11 07:06:59.647,1012,111959
893,1316,2012-03-11 10:50:52.887,2533,111894
1137,3805,2012-03-11 17:05:26.693,356,126850
39,5121,2012-03-11 17:18:06.323,33,11767
70,3360,2012-03-11 20:12:10.603,693,47096
538,302,2012-03-11 21:03:31.553,782,111487
538,302,2012-03-11 21:05:26.200,782,111487
538,302,2012-03-11 21:06:45.667,782,111487
1073,3805,2012-03-11 22:30:25.743,356,126850
1073,4939,2012-03-11 23:13:15.550,66,109338
744,3379,2012-03-11 23:18:34.007,744,112164
1093,2193,2012-03-12 01:07:42.107,1093,110821
893,12,2012-03-12 11:28:53.470,893,112186
582,5573,2012-03-12 14:32:23.247,144,14923
485,3679,2012-03-12 15:29:06.623,302,5882
793,4679,2012-03-12 17:52:39.517,129,38009
1173,4796,2012-03-12 22:04:07.660,744,112418
744,4796,2012-03-12 22:53:31.453,744,112418
1268,3472,2012-03-13 03:41:49.267,106,1755
794,3982,2012-03-13 10:47:31.250,475,110264
60,5211,2012-03-13 12:38:50.660,60,112568
106,5211,2012-03-13 12:43:05.223,60,112568
118,518,2012-03-13 15:28:20.233,118,111669
295,4826,2012-03-13 20:56:53.773,1332,110913
322,4826,2012-03-13 21:28:27.210,1332,110913
829,5692,2012-03-14 05:06:11.747,1044,67753
66,1854,2012-03-14 10:22:30.860,1625,112863
1284,3466,2012-03-14 16:15:30.967,1213,112932
932,3466,2012-03-14 16:16:26.973,1213,112932
1213,3466,2012-03-14 16:36:54.060,1213,112932
1024,3466,2012-03-14 16:38:50.480,1213,112932
1173,5114,2012-03-14 18:02:23.603,1173,112967
1144,5114,2012-03-14 18:02:33.337,1173,112967
1050,5378,2012-03-14 20:14:29.377,729,38579
70,5344,2012-03-15 03:24:39.103,13,1233
744,324,2012-03-15 10:42:51.367,830,108966
106,5344,2012-03-15 12:21:33.753,106,113194
744,5344,2012-03-15 12:29:42.543,106,113194
932,3695,2012-03-15 12:46:13.330,604,113188
1311,5344,2012-03-15 12:46:16.730,106,113194
475,4463,2012-03-15 15:24:30.867,876,113241
949,5344,2012-03-15 15:25:24.127,106,113194
876,4463,2012-03-15 15:27:44.610,876,113241
316,4463,2012-03-15 15:40:53.400,876,113241
868,5344,2012-03-15 16:10:48.097,106,113194
876,5344,2012-03-15 16:32:41.070,106,113194
1119,2340,2012-03-15 16:50:43.553,1119,113272
1222,3695,2012-03-15 17:26:57.470,604,113188
1348,4737,2012-03-15 17:43:50.790,1348,110999
1351,5344,2012-03-15 21:18:35.547,106,113194
233,5344,2012-03-15 21:40:53.753,106,113194
604,3695,2012-03-15 21:45:54.413,604,113188
829,5344,2012-03-16 04:45:07.640,106,113194
1007,4034,2012-03-16 08:37:58.690,1012,113291
475,5713,2012-03-16 11:13:48.750,1299,113474
66,5713,2012-03-16 11:21:44.310,1299,113474
1299,5713,2012-03-16 13:04:42.523,1299,113474
1314,3085,2012-03-16 17:28:52.967,1314,113544
1021,285,2012-03-16 19:26:25.620,1449,113570
1284,3896,2012-03-17 00:37:53.970,1284,108989
619,5713,2012-03-17 02:58:42.717,1299,113474
1351,3768,2012-03-17 05:23:35.500,1351,113650
475,3768,2012-03-17 06:06:22.937,1351,113650
1006,1764,2012-03-17 13:57:15.847,1286,113733
1286,1764,2012-03-17 14:31:26.693,1286,113733
4,297,2012-03-17 14:34:17.203,1612,103397
1173,1764,2012-03-17 15:24:57.890,1286,113733
1173,2137,2012-03-17 19:49:42.337,1173,113772
1268,4388,2012-03-17 21:52:33.040,313,48299
1213,5403,2012-03-17 22:32:15.657,744,64086
876,5403,2012-03-17 22:32:41.880,744,64086
1347,1689,2012-03-18 01:35:14.340,1347,113866
43,4509,2012-03-18 06:34:01.770,583,26353
1294,5692,2012-03-18 09:31:47.840,1044,67753
609,4102,2012-03-18 14:24:07.360,233,9867
744,2390,2012-03-18 17:15:50.133,744,114032
1036,2390,2012-03-18 17:16:15.343,744,114032
782,3683,2012-03-18 19:27:04.983,170,114063
170,3683,2012-03-18 21:00:45.840,170,114063
537,4309,2012-03-18 21:36:53.927,537,113984
537,5079,2012-03-18 21:42:37.633,828,114047
714,5358,2012-03-19 00:20:51.540,218,4467
1350,1709,2012-03-19 01:16:36.353,744,53372
322,4056,2012-03-19 09:15:47.627,322,114197
470,5114,2012-03-19 11:45:55.507,656,45208
1226,5114,2012-03-19 12:02:26.910,656,45208
1144,5043,2012-03-19 14:32:54.150,2048,114264
1127,5114,2012-03-19 19:52:37.750,1173,112967
1350,4463,2012-03-20 00:23:34.140,876,113241
591,4252,2012-03-20 02:34:10.690,194,114415
1062,4463,2012-03-20 05:01:52.830,876,113241
194,4784,2012-03-20 05:07:44.730,744,73536
194,4252,2012-03-20 05:23:14.630,194,114415
1300,5114,2012-03-20 06:10:23.743,1173,112967
1052,4120,2012-03-20 08:40:28.590,714,114429
932,4120,2012-03-20 09:23:54.823,714,114429
897,2550,2012-03-20 10:43:58.733,34,500
744,5479,2012-03-20 17:08:04.453,744,114578
1314,5479,2012-03-20 22:16:40.240,744,114578
33,5121,2012-03-21 03:27:43.397,33,11767
932,3658,2012-03-21 07:33:38.517,932,114705
1330,3212,2012-03-21 09:43:53.313,1431,48535
1064,4682,2012-03-21 10:32:04.837,688,36433
1330,4489,2012-03-21 12:00:57.310,1330,114759
356,2547,2012-03-21 18:21:13.240,1104,114858
1351,4110,2012-03-21 18:31:15.927,142,114856
142,4110,2012-03-21 19:03:51.810,142,114856
106,2462,2012-03-21 23:36:40.043,106,89058
106,5380,2012-03-22 01:48:43.577,106,114969
932,4418,2012-03-22 05:21:24.560,584,30334
194,4418,2012-03-22 05:41:01.043,584,30334
475,5736,2012-03-22 13:23:23.717,475,115090
210,1262,2012-03-22 14:21:06.317,210,115094
475,3789,2012-03-22 14:55:36.830,475,115113
1347,5736,2012-03-22 15:24:35.213,475,115090
106,5316,2012-03-22 16:29:55.687,106,115142
726,426,2012-03-22 18:38:28.587,657,75593
1318,5114,2012-03-22 20:27:43.553,1173,112967
866,5620,2012-03-22 22:16:22.320,19,615
106,5114,2012-03-23 03:03:07.307,1173,112967
1213,5114,2012-03-23 14:49:38.073,1173,112967
1152,5114,2012-03-23 15:09:39.020,1173,112967
1013,5253,2012-03-23 15:39:15.593,1013,115333
536,4931,2012-03-23 19:57:35.117,1422,87667
1268,5253,2012-03-23 23:03:29.347,1013,115333
475,4277,2012-03-24 09:43:59.827,1162,115585
1162,4277,2012-03-24 10:50:06.480,1162,115585
1360,5325,2012-03-24 12:38:59.657,408,115619
794,2071,2012-03-24 12:56:56.700,344,67283
408,5325,2012-03-24 13:05:41.090,408,115619
1300,5325,2012-03-24 16:54:05.153,408,115619
1001,4323,2012-03-24 18:58:27.807,538,80324
18,1271,2012-03-24 19:44:12.513,1300,115686
1160,3599,2012-03-24 20:26:04.403,315,16058
1300,1271,2012-03-24 20:26:41.167,1300,115686
295,4868,2012-03-24 23:31:19.877,295,115591
861,5248,2012-03-25 00:10:11.223,645,25713
1357,4537,2012-03-25 01:07:13.000,253,5558
745,5325,2012-03-25 12:00:02.893,408,115619
782,5397,2012-03-25 14:58:09.893,782,115864
1013,5710,2012-03-25 15:32:55.797,1013,115913
1362,3291,2012-03-25 19:11:00.690,984,46501
745,326,2012-03-26 05:37:18.643,745,116005
1275,326,2012-03-26 05:44:00.693,745,116005
699,520,2012-03-26 06:58:31.850,699,116020
1064,1682,2012-03-26 07:40:44.093,1064,14328
322,1682,2012-03-26 07:54:40.817,1064,14328
1213,4810,2012-03-26 17:17:55.913,155,6505
690,3330,2012-03-26 18:07:14.503,1013,64001
1036,3330,2012-03-26 18:13:10.323,1013,64001
475,3255,2012-03-26 21:53:27.853,485,116257
1300,3255,2012-03-26 21:58:11.037,485,116257
485,3255,2012-03-26 22:07:33.093,485,116257
1144,3062,2012-03-27 01:26:12.710,233,116296
233,3062,2012-03-27 01:32:42.923,233,116296
619,3062,2012-03-27 05:50:37.167,233,116296
1300,2309,2012-03-27 05:54:32.633,233,10290
1052,3062,2012-03-27 06:03:46.780,233,116296
932,3408,2012-03-27 08:03:42.120,932,116351
747,3408,2012-03-27 09:00:59.277,932,116351
1299,5648,2012-03-27 11:34:22.333,194,116399
194,5648,2012-03-27 11:43:12.290,194,116399
404,4550,2012-03-27 17:19:00.170,1128,114895
1056,3213,2012-03-27 18:14:32.403,1056,116494
609,5523,2012-03-27 23:02:21.150,574,116565
1300,5780,2012-03-28 02:13:50.767,1300,116602
1187,5302,2012-03-28 07:04:27.363,965,95037
1288,2571,2012-03-28 08:07:26.903,1288,116655
1347,5523,2012-03-28 16:31:41.223,574,116565
1348,4124,2012-03-28 17:55:44.723,734,116801
609,306,2012-03-28 19:03:56.013,1373,116795
121,3070,2012-03-28 23:51:23.730,121,116744
106,3386,2012-03-29 00:47:56.390,1262,116899
1262,3386,2012-03-29 01:03:50.493,1262,116899
1348,3213,2012-03-29 01:36:21.380,1056,116494
1112,3213,2012-03-29 01:41:01.820,1056,116494
591,3043,2012-03-29 02:46:43.283,1336,116917
1364,3948,2012-03-29 06:41:30.523,574,117127
1336,3043,2012-03-29 09:28:39.610,1336,116917
1005,3043,2012-03-29 10:31:35.190,1336,116917
1243,4157,2012-03-29 12:47:03.487,521,22946
1311,5154,2012-03-29 14:17:10.273,443,117039
443,5154,2012-03-29 14:22:30.563,443,117039
582,5154,2012-03-29 14:30:20.653,443,117039
1213,4077,2012-03-29 14:48:14.587,1012,117048
1012,4077,2012-03-29 14:53:02.733,1012,117048
882,2873,2012-03-29 15:19:19.623,882,117065
745,5154,2012-03-29 15:48:07.553,443,117039
1035,3070,2012-03-29 16:17:35.493,121,116744
279,1510,2012-03-29 17:17:07.130,279,117088
1347,3948,2012-03-29 20:03:34.893,574,117127
1111,3360,2012-03-30 05:45:30.457,693,47096
1365,2961,2012-03-30 12:20:09.943,1365,117135
1222,3948,2012-03-30 13:11:35.900,574,117127
106,16,2012-03-30 13:56:14.170,106,117341
574,3948,2012-03-30 19:26:12.310,574,117127
538,5167,2012-03-30 20:02:26.643,782,57620
574,4247,2012-03-30 20:08:30.513,300,19313
1183,4049,2012-03-31 03:47:25.283,80,6451
619,16,2012-03-31 04:18:35.840,106,117341
829,4462,2012-03-31 04:47:53.303,829,116788
1173,2955,2012-03-31 04:53:43.153,1173,117487
388,4462,2012-03-31 05:27:20.257,829,116788
1173,4054,2012-03-31 12:30:44.903,1173,92169
1158,3948,2012-03-31 12:37:24.690,574,117127
485,4939,2012-03-31 17:46:12.790,485,107583
212,3948,2012-03-31 20:22:08.063,574,117127
744,4570,2012-03-31 21:29:30.990,744,117744
574,5523,2012-03-31 23:03:34.420,574,116565
1012,4034,2012-04-01 05:41:09.913,1012,113291
1112,5379,2012-04-01 10:58:24.543,1112,117865
1330,4555,2012-04-01 11:30:13.293,1330,117879
1348,5379,2012-04-01 12:12:21.120,1112,117865
1370,296,2012-04-01 12:43:25.367,1456,83461
1330,4136,2012-04-01 13:24:20.000,46,417
1311,4136,2012-04-01 13:30:51.750,46,417
1105,494,2012-04-01 17:37:25.693,1077,117947
71,5292,2012-04-01 19:31:33.853,71,117967
1300,67,2012-04-01 21:23:39.267,529,118001
313,1322,2012-04-01 22:52:12.917,313,118025
1111,494,2012-04-02 04:43:44.707,1077,117947
1052,494,2012-04-02 06:18:46.163,1077,117947
829,2957,2012-04-02 10:18:04.603,194,118138
194,2957,2012-04-02 10:22:27.440,194,118138
1012,4129,2012-04-02 12:34:54.030,1012,118151
475,1505,2012-04-02 13:48:18.520,475,118191
475,4106,2012-04-02 17:50:05.737,29,37313
584,4882,2012-04-02 18:50:36.337,584,73904
868,5571,2012-04-02 19:09:02.097,1214,118290
1214,5571,2012-04-02 19:14:35.537,1214,118290
1314,3844,2012-04-03 01:22:29.243,71,3865
1111,586,2012-04-03 05:15:02.840,1111,118357
619,586,2012-04-03 05:42:38.407,1111,118357
1270,2961,2012-04-03 08:37:41.230,1365,117135
912,4201,2012-04-03 11:34:43.940,522,118511
522,4201,2012-04-03 11:35:29.043,522,118511
882,4201,2012-04-03 11:39:23.077,522,118511
1064,2571,2012-04-03 13:04:06.217,1064,118523
897,2409,2012-04-03 13:51:46.313,897,117524
744,4088,2012-04-03 15:56:39.013,744,118573
210,2571,2012-04-03 17:36:20.057,1064,118523
582,1663,2012-04-03 17:53:51.070,1013,118603
1172,1663,2012-04-03 17:58:23.593,1013,118603
1013,1663,2012-04-03 18:25:50.593,1013,118603
1300,3351,2012-04-03 20:34:35.000,1300,55709
650,3338,2012-04-03 22:41:14.797,626,118712
1350,3386,2012-04-04 01:50:41.160,1262,116899
626,3338,2012-04-04 05:03:16.003,626,118712
475,3338,2012-04-04 05:08:08.090,626,118712
1243,5595,2012-04-04 11:53:21.563,1243,118822
744,1505,2012-04-04 12:23:09.233,744,23666
1373,306,2012-04-04 16:14:40.680,1373,116795
1371,1395,2012-04-04 16:51:05.703,1371,118903
582,211,2012-04-04 17:49:33.803,1214,118927
1214,211,2012-04-04 18:07:14.437,1214,118927
1348,4415,2012-04-04 21:37:29.137,1431,7479
1111,2409,2012-04-05 03:45:09.120,897,117524
1181,3353,2012-04-05 04:41:03.770,194,4428
1213,3825,2012-04-05 11:23:24.560,208,17640
545,3825,2012-04-05 11:37:11.343,208,17640
1222,1607,2012-04-05 13:52:18.553,1222,119196
70,1607,2012-04-05 14:51:54.030,1222,119196
638,3825,2012-04-05 15:43:25.213,208,17640
475,5057,2012-04-05 17:46:42.453,414,119274
901,467,2012-04-05 18:02:53.823,268,119281
414,5057,2012-04-05 18:22:20.320,414,119274
155,5057,2012-04-05 18:23:42.083,414,119274
268,467,2012-04-05 18:51:25.820,268,119281
1222,1509,2012-04-05 19:40:06.900,1669,119298
1379,287,2012-04-05 21:47:32.083,1155,82584
1111,5344,2012-04-05 22:28:25.450,485,36259
248,5057,2012-04-06 00:13:58.957,414,119274
876,4037,2012-04-06 02:29:09.283,744,119357
744,4037,2012-04-06 10:16:07.643,744,119357
1232,4237,2012-04-06 10:35:04.733,1232,66183
844,2114,2012-04-06 13:41:55.573,844,109488
205,5750,2012-04-06 21:24:12.743,205,119534
1157,39,2012-04-07 01:24:52.263,1214,119571
1214,39,2012-04-07 01:42:39.230,1214,119571
1373,3124,2012-04-07 04:43:44.797,1373,88443
1213,5544,2012-04-07 05:12:14.120,504,27864
1379,1871,2012-04-07 05:39:12.323,673,35547
1379,4076,2012-04-07 05:51:32.340,298,67818
782,5363,2012-04-07 07:11:01.227,1371,119650
1371,5363,2012-04-07 07:11:30.913,1371,119650
1384,5363,2012-04-07 11:36:21.907,1371,119650
537,3729,2012-04-07 13:39:42.490,60,59458
316,4542,2012-04-07 13:56:33.857,1013,48468
1232,4676,2012-04-07 14:30:42.603,1232,119731
747,4350,2012-04-07 21:42:06.557,538,119547
1300,2961,2012-04-07 23:18:14.643,693,72851
1384,3894,2012-04-07 23:27:30.590,446,48140
890,538,2012-04-08 03:59:37.210,890,119843
1384,364,2012-04-08 13:51:44.007,1001,120015
1001,364,2012-04-08 13:56:54.263,1001,120015
815,364,2012-04-08 13:57:08.163,1001,120015
782,364,2012-04-08 14:01:03.447,1001,120015
1382,2660,2012-04-08 16:50:14.633,807,87227
121,2660,2012-04-08 17:07:11.193,807,87227
1384,2260,2012-04-08 22:23:31.693,1384,120096
1244,364,2012-04-09 02:31:13.953,1001,120015
1005,4899,2012-04-09 05:53:19.790,1005,120233
1366,3338,2012-04-09 07:10:16.920,626,118712
1005,1829,2012-04-09 08:46:56.673,1005,120271
1311,1829,2012-04-09 08:56:03.047,1005,120271
1371,5432,2012-04-09 16:51:51.263,1346,118077
233,4570,2012-04-09 18:38:03.720,744,117744
1206,1829,2012-04-09 20:30:14.683,1005,120271
744,5475,2012-04-09 21:18:38.513,744,10525
1389,4411,2012-04-09 23:44:15.713,70,65858
2090,4411,2012-04-10 00:10:39.513,70,65858
1300,5372,2012-04-10 07:23:16.417,279,120630
279,5372,2012-04-10 07:55:46.677,279,120630
1050,2406,2012-04-10 11:40:15.080,106,81500
901,329,2012-04-10 14:49:17.100,1270,120711
1386,329,2012-04-10 14:54:40.963,1270,120711
1270,329,2012-04-10 15:02:18.453,1270,120711
1371,5128,2012-04-10 16:42:52.583,972,120774
237,5128,2012-04-10 16:44:25.227,972,120774
537,5128,2012-04-10 16:44:33.037,972,120774
1081,3227,2012-04-10 18:20:48.517,1081,120799
620,3227,2012-04-10 18:47:03.493,1081,120799
1377,3227,2012-04-10 19:07:50.597,1081,120799
280,3105,2012-04-11 02:09:44.950,845,92379
1072,5329,2012-04-11 06:22:47.327,1346,120929
1346,5329,2012-04-11 06:24:34.810,1346,120929
1305,1447,2012-04-11 08:55:31.227,11,134
194,3779,2012-04-11 11:34:18.627,194,120986
1294,4456,2012-04-11 11:54:34.143,1294,120801
604,23,2012-04-11 16:41:55.387,604,121073
268,23,2012-04-11 16:43:11.230,604,121073
1064,23,2012-04-11 16:59:22.057,604,121073
1346,5432,2012-04-11 21:35:51.723,1346,118077
972,5128,2012-04-11 22:28:54.257,972,120774
475,5528,2012-04-12 04:59:17.340,1177,121237
1177,5528,2012-04-12 08:08:18.897,1177,121237
537,5528,2012-04-12 09:00:29.177,1177,121237
1377,4461,2012-04-12 10:36:44.143,1167,82995
714,3073,2012-04-12 17:20:41.647,744,34572
1235,5432,2012-04-12 17:55:06.530,1346,118077
876,5528,2012-04-12 19:50:10.147,1177,121237
1389,1826,2012-04-12 23:38:51.723,859,38776
1350,300,2012-04-13 01:06:06.293,538,120731
876,300,2012-04-13 01:08:38.817,538,120731
1093,2571,2012-04-13 01:38:20.060,1093,121559
674,2571,2012-04-13 01:53:14.587,1093,121559
1389,300,2012-04-13 02:32:41.880,538,120731
1389,2571,2012-04-13 03:09:51.990,1093,121559
538,300,2012-04-13 03:59:06.003,538,120731
1307,2199,2012-04-13 06:25:58.410,1307,121600
1346,2199,2012-04-13 06:36:58.227,1307,121600
376,2199,2012-04-13 06:38:36.830,1307,121600
1012,4719,2012-04-13 08:24:36.620,1012,72620
1223,5126,2012-04-13 09:45:07.367,744,91815
882,5126,2012-04-13 09:48:08.110,744,91815
744,4548,2012-04-13 12:37:03.887,744,121654
1249,3440,2012-04-13 13:12:52.607,1249,109180
493,105,2012-04-13 14:38:03.613,1223,121691
236,105,2012-04-13 14:41:35.380,1223,121691
1223,105,2012-04-13 14:41:38.080,1223,121691
829,3105,2012-04-13 16:13:41.770,845,92379
1077,494,2012-04-13 17:20:45.320,1077,117947
211,4992,2012-04-13 17:41:17.530,744,71159
475,3105,2012-04-13 20:03:08.137,845,92379
1270,3330,2012-04-14 01:28:22.753,1013,64001
714,5432,2012-04-14 03:13:42.537,1346,118077
1336,4462,2012-04-14 04:14:08.013,829,116788
186,5528,2012-04-14 07:08:56.707,186,121878
139,5432,2012-04-14 21:09:25.583,1346,118077
139,559,2012-04-14 21:14:37.870,139,122105
1350,1839,2012-04-15 01:21:39.090,604,122141
1214,1839,2012-04-15 01:34:47.063,604,122141
1267,1839,2012-04-15 01:36:56.497,604,122141
604,1839,2012-04-15 01:41:12.920,604,122141
945,1839,2012-04-15 01:45:44.367,604,122141
844,4927,2012-04-15 01:55:12.547,1015,122147
745,4927,2012-04-15 04:21:56.830,1015,122147
745,1839,2012-04-15 04:55:27.413,604,122141
18,3016,2012-04-15 09:29:20.783,175,100963
1395,4360,2012-04-15 10:21:07.927,1395,122209
1346,2660,2012-04-15 11:21:06.307,807,87227
236,4641,2012-04-15 11:47:03.367,236,122242
1140,4295,2012-04-15 11:53:13.647,711,88647
1395,4640,2012-04-15 12:25:12.210,313,47321
591,4641,2012-04-15 13:02:45.433,236,122242
1395,3330,2012-04-15 13:23:13.457,1013,64001
744,5688,2012-04-15 16:18:41.000,744,30882
1045,3944,2012-04-15 16:25:41.717,1223,122306
