201	4452	1
201	5165	1
202	5282	1
203	872	1
203	1037	1
203	1060	1
203	1133	1
203	1205	1
203	1229	1
203	1247	1
203	1258	1
203	5231	1
204	581	1
204	1398	1
204	2002	1
204	3099	1
204	3514	1
204	3792	1
204	4238	1
204	4285	1
204	4413	1
204	5530	1
205	1438	1
205	6333	1
206	2097	1
206	3914	1
206	3948	1
206	3979	1
206	5453	1
207	5117	1
207	5622	1
207	5930	1
208	388	1
208	3457	1
208	4248	1
209	3779	1
210	2719	1
210	3099	1
210	6051	1
211	758	1
211	2410	1
211	3879	1
212	3144	1
213	5164	1
213	5186	1
213	6240	1
214	1652	1
214	3979	1
214	6146	1
215	5753	1
216	2813	1
217	695	1
217	1621	1
218	2941	1
218	5257	1
218	6230	1
218	6325	1
219	3985	1
219	4734	1
220	208	1
220	269	1
220	992	1
220	1139	1
220	1164	1
220	1204	1
220	1316	1
220	1706	1
220	1779	1
220	2267	1
220	2626	1
220	2942	1
220	3065	1
220	3533	1
220	3624	1
220	3632	1
220	3679	1
220	3898	1
220	4423	1
220	4813	1
220	4897	1
220	5162	1
220	5503	1
220	5517	1
220	5572	1
220	5603	1
220	5774	1
220	5845	1
220	5849	1
220	5880	1
220	5897	1
220	6150	1
220	6170	1
221	98	1
221	117	1
221	1717	1
221	1904	1
221	2097	1
221	2991	1
221	3019	1
221	3163	1
221	4040	1
221	4680	1
221	4792	1
221	6224	1
221	6356	1
222	5982	1
223	1224	1
224	2669	1
224	4055	1
224	4832	1
225	6326	1
226	4428	1
226	5686	1
226	5796	1
227	956	1
227	1543	1
228	1357	1
228	1754	1
228	3609	1
229	887	1
229	1851	1
229	3380	1
229	4545	1
229	4591	1
229	6226	1
230	3332	1
231	1650	1
231	4729	1
231	5807	1
232	779	1
233	2206	1
233	3708	1
234	4782	1
235	2098	1
236	523	1
237	2934	1
237	3755	1
237	3766	1
237	3932	1
237	4035	1
237	5101	1
238	1910	1
238	2696	1
238	6355	1
239	1016	1
239	1292	1
239	5421	1
240	3235	1
241	6134	1
241	6213	1
242	2574	1
242	3973	1
243	5588	1
244	52	1
244	69	1
244	171	1
244	281	1
244	294	1
244	668	1
244	852	1
244	1013	1
244	1147	1
244	1286	1
244	1349	1
244	1691	1
244	1757	1
244	1810	1
244	1827	1
244	1852	1
244	1854	1
244	2150	1
244	2164	1
244	2166	1
244	2375	1
244	2621	1
244	2781	1
244	2908	1
244	2972	1
244	3585	1
244	3618	1
244	3788	1
244	3852	1
244	3951	1
244	4116	1
244	4473	1
244	4538	1
244	4561	1
244	4691	1
244	5014	1
244	5390	1
244	5431	1
244	5451	1
244	5703	1
244	5949	1
244	5965	1
244	6032	1
244	6046	1
244	6058	1
244	6156	1
244	6342	1
244	6350	1
244	6365	1
245	2920	1
245	3061	1
245	4752	1
246	2232	1
247	2477	1
247	3944	1
248	395	1
248	5753	1
249	84	1
249	1424	1
249	2353	1
249	2700	1
249	3217	1
249	3821	1
249	3972	1
249	3985	1
249	4211	1
249	4248	1
249	4388	1
249	5548	1
249	5627	1
249	5672	1
249	5753	1
249	6167	1
249	6351	1
250	3938	1
251	1390	1
252	3535	1
253	6078	1
253	6181	1
254	2254	1
254	2418	1
254	3289	1
254	3979	1
254	4114	1
255	3197	1
256	4089	1
257	3283	1
257	5595	1
257	6162	1
258	5918	1
259	1730	1
259	2705	1
259	3902	1
259	4451	1
259	4815	1
260	5012	1
261	6335	1
262	5995	1
263	562	1
264	1971	1
265	5722	1
266	1024	1
266	4009	1
267	3984	1
268	2098	1
269	1351	1
269	1484	1
269	2588	1
269	3407	1
269	5876	1
270	2015	1
270	4575	1
271	5206	1
272	656	1
272	5015	1
272	5945	1
273	2097	1
273	5453	1
274	1095	1
275	4116	1
276	2204	1
276	3816	1
277	1482	1
278	1181	1
278	1915	1
278	2097	1
279	4563	1
280	686	1
280	3382	1
280	3979	2
280	4116	1
280	5544	1
280	6330	1
280	6366	1
281	536	1
281	6326	1
282	496	1
283	890	1
283	4687	1
284	3979	1
285	4691	1
286	2498	1
286	4116	1
287	1915	1
288	998	1
289	2097	2
290	2220	1
291	5397	1
292	6325	1
293	888	1
294	3987	1
294	6091	1
295	2475	1
295	3852	1
295	3864	1
295	4054	1
295	4116	1
295	4209	1
295	5901	1
296	874	1
296	2172	1
296	2380	1
296	2430	1
296	4522	1
296	5165	1
296	5243	1
296	5304	1
296	5515	1
296	5705	1
297	6078	1
298	1915	1
298	5397	1
299	5226	1
300	4305	1
300	5847	1
301	5811	1
302	4288	1
303	150	1
303	636	1
303	837	1
303	2074	1
303	3845	1
303	3941	1
304	657	1
305	4985	1
305	6034	1
306	4353	1
307	5574	1
308	2925	1
309	3010	1
310	145	1
310	2621	1
310	3598	1
310	4861	1
310	5788	1
310	5848	1
310	5856	1
310	6218	1
311	2161	1
311	3018	1
311	4116	1
311	4235	1
311	4769	1
312	536	1
313	2355	1
314	5043	1
315	2932	1
316	890	1
316	3043	1
317	452	1
317	2739	1
318	2468	1
318	2672	1
318	3334	1
318	3979	1
319	359	1
319	733	1
319	841	1
319	2824	1
319	4951	1
319	5459	1
320	761	1
320	2247	1
320	5778	1
320	6245	1
320	6378	1
321	2355	1
321	2883	1
321	4691	1
322	3068	1
322	3329	1
323	3107	1
323	3210	1
323	3460	1
323	6251	1
324	3204	1
325	4235	1
326	2185	1
326	3979	1
327	5975	1
328	1999	1
328	4235	1
329	536	1
329	541	1
329	6326	1
330	1169	1
330	4810	1
331	5852	1
332	3648	1
332	4687	1
333	119	1
333	596	1
333	783	1
333	1556	1
333	1776	1
333	2479	1
333	3563	1
333	4036	1
333	4475	1
333	5631	1
333	5784	1
333	6180	1
333	6349	1
333	6385	1
334	2469	1
335	5530	1
336	3872	1
337	473	1
337	1622	1
338	3220	1
