29	5620	1
29	5622	2
29	5630	1
29	5633	1
29	5640	1
29	5645	1
29	5653	2
29	5663	1
29	5686	1
29	5717	1
29	5737	1
29	5745	1
29	5765	1
29	5825	2
29	5833	1
29	5850	1
29	5858	1
29	5892	1
29	5894	1
29	5901	1
29	5902	1
29	5905	1
29	5928	1
29	5938	1
29	5941	1
29	5958	1
29	5988	1
29	6096	1
29	6097	1
29	6100	1
29	6161	2
29	6234	1
29	6270	1
29	6278	1
29	6318	1
29	6432	1
29	6459	1
29	6463	1
29	6532	1
29	6592	1
29	6601	1
29	6829	1
29	6850	1
29	6902	1
29	6928	1
29	6939	1
29	7031	1
29	7107	1
29	7412	1
29	7490	1
29	7510	1
29	7513	1
29	7528	1
29	7565	1
29	7616	2
29	7636	2
29	7655	1
29	7674	2
30	130	1
30	1792	1
30	3898	1
30	4262	1
30	4382	1
30	4788	1
30	4792	1
30	5276	1
30	5643	1
31	369	1
31	451	1
31	474	1
31	721	1
31	1764	1
31	3566	1
31	4418	2
31	4782	1
31	5406	1
31	5718	1
31	6072	1
32	3590	1
32	4419	1
32	7420	1
33	45	1
33	57	1
33	84	1
33	132	1
33	181	1
33	2134	1
33	2561	1
33	2575	1
33	3738	1
33	3765	1
33	3887	1
33	3894	1
33	4329	1
33	4465	1
33	4573	1
33	5737	1
33	6452	1
34	2070	1
34	2123	1
34	3267	1
34	5385	1
34	6135	1
34	7174	1
34	7224	1
34	7581	1
35	215	1
35	2501	1
35	2661	1
35	4608	1
35	5062	1
35	5087	1
35	5993	1
35	6080	1
35	6442	1
35	7461	1
36	4366	1
36	4963	1
36	5545	1
36	7454	1
37	3918	1
37	4039	1
37	4349	1
37	5543	1
37	5825	1
37	6112	1
37	6168	1
37	7668	1
38	82	1
38	133	1
38	2558	1
38	4329	1
38	5581	1
38	5703	2
38	6647	1
38	6824	1
39	35	1
39	219	1
39	370	1
39	445	1
39	476	1
39	482	1
39	511	1
39	734	1
39	1853	1
39	2036	1
39	2046	1
39	2165	1
39	2177	1
39	2445	1
39	2464	1
39	2542	1
39	2622	1
39	2639	1
39	2646	1
39	2798	1
39	2859	1
39	2891	1
39	2927	1
39	2952	1
39	3113	1
39	3414	1
39	3465	1
39	3520	1
39	3567	1
39	3584	1
39	3764	1
39	3932	1
39	3944	1
39	4158	1
39	4241	1
39	4350	1
39	4352	1
39	4375	1
39	4397	1
39	4409	2
39	4416	1
39	4563	1
39	4580	1
39	4612	1
39	4650	1
39	4781	1
39	4783	1
39	4794	1
39	4826	1
39	4964	1
39	5026	2
39	5339	1
39	5378	1
39	5428	1
39	5447	1
39	5453	1
39	5455	2
39	5583	1
39	5585	1
39	5604	1
39	5653	1
39	5805	1
39	5825	1
39	5884	1
39	5885	1
39	5895	1
39	5917	1
39	5922	1
39	5962	1
39	5966	1
39	5970	1
39	5971	1
39	5974	1
39	6206	1
39	6357	1
39	6458	1
39	6472	1
39	6473	1
39	6590	1
39	6981	1
39	7065	1
39	7086	1
39	7101	1
39	7117	1
39	7129	1
39	7174	2
39	7224	1
39	7534	1
39	7540	2
39	7559	1
39	7640	1
40	51	1
40	96	1
40	177	1
40	235	1
40	327	1
40	378	1
40	395	1
40	434	1
40	586	1
40	594	1
40	600	1
40	632	1
40	638	1
40	642	1
40	650	1
40	700	1
40	753	1
40	880	1
40	975	1
40	999	1
40	1870	1
40	1967	1
40	2281	1
40	2300	1
40	2332	1
40	2360	1
40	2374	1
40	2414	1
40	2464	1
40	2510	1
40	2514	1
40	2765	1
40	2766	1
40	2781	1
40	2849	1
40	2904	1
40	2936	1
40	2938	1
40	2948	1
40	2993	1
40	3029	1
40	3034	1
40	3049	1
40	3365	1
40	3423	1
40	3506	1
40	3515	1
40	3521	1
40	3531	1
40	3567	1
40	3571	1
40	3750	1
40	3759	1
40	3761	1
40	3762	1
40	3788	1
40	3825	1
40	3897	1
40	3898	1
40	3899	1
40	3904	1
40	3946	1
40	4059	1
40	4160	1
40	4417	1
40	4459	1
40	4783	1
40	4885	1
40	4897	1
40	4925	1
40	4941	1
40	5046	1
40	5074	1
40	5090	1
40	5097	1
40	5110	1
40	5122	1
40	5282	1
40	5449	1
40	5475	1
40	5531	1
40	5545	1
40	5645	1
40	5652	1
40	5660	1
40	5750	1
40	5816	1
40	5825	2
40	5873	1
40	5937	1
40	6016	1
40	6044	1
40	6098	1
40	6123	1
40	6205	1
40	6210	1
40	6272	1
40	6315	1
40	6366	1
40	6368	1
40	6493	1
40	6571	1
40	6589	1
40	6605	1
40	6654	1
40	6778	1
40	6822	1
40	6907	1
40	6933	1
40	6938	1
40	7024	1
40	7078	1
40	7117	1
40	7175	1
40	7197	1
40	7203	1
40	7247	1
40	7304	1
40	7312	1
40	7344	1
40	7345	1
40	7392	1
40	7394	1
40	7451	1
40	7458	1
40	7521	1
40	7524	1
40	7579	1
40	7584	1
40	7595	1
40	7638	1
40	7641	1
40	7659	1
40	7674	1
40	7692	1
41	32	1
41	36	1
41	42	1
41	61	1
41	74	1
41	92	1
41	146	1
41	188	1
41	198	1
41	209	1
41	216	1
41	323	1
41	335	1
41	366	1
41	370	1
41	393	1
41	442	1
41	463	1
41	488	1
41	534	1
41	564	1
41	570	1
41	612	1
41	729	1
41	736	1
41	1097	1
41	1777	1
41	1809	1
41	1891	1
41	2144	1
41	2299	1
41	2441	1
41	2476	1
41	2545	2
41	2593	1
41	2639	1
41	2648	1
41	2658	1
41	2662	1
41	2766	1
41	2799	1
41	2840	1
41	2845	1
41	2906	1
41	3170	1
41	3323	1
41	3344	1
41	3346	1
41	3359	1
41	3371	1
41	3375	1
41	3391	1
41	3429	1
41	3439	1
41	3667	1
41	3738	1
41	3748	1
41	3800	1
41	3803	1
41	4092	1
41	4183	1
41	4323	1
41	4438	1
41	4486	1
41	4502	1
41	4660	1
41	4705	1
41	4774	1
41	4781	1
41	4800	1
41	4804	1
41	4988	1
41	5016	1
41	5178	1
41	5197	1
41	5312	1
41	5521	1
41	5586	1
41	5594	1
41	5597	1
41	5653	1
41	5665	1
41	5695	1
41	5760	1
41	5824	1
41	5825	1
41	5832	1
41	5861	1
41	5874	1
41	5921	1
41	6007	1
41	6039	1
41	6050	1
41	6060	1
41	6100	1
41	6136	1
41	6163	1
41	6168	1
41	6287	1
41	6341	1
41	6349	1
41	6415	1
41	6439	1
41	6454	1
41	6526	1
41	6546	1
41	6645	1
41	6695	1
41	6706	1
41	6762	1
41	6842	1
41	6844	1
41	6910	1
41	7001	1
41	7056	1
41	7059	1
41	7068	1
41	7072	1
41	7084	1
41	7122	1
41	7129	1
41	7223	3
41	7224	1
41	7271	1
41	7392	1
41	7460	1
41	7469	1
41	7474	1
41	7489	1
41	7530	1
41	7560	1
41	7563	1
41	7582	1
41	7587	1
41	7592	1
41	7616	1
41	7626	1
41	7636	1
41	7641	1
41	7682	1
41	7692	1
42	154	1
42	1628	1
42	1857	1
42	2428	2
42	2429	1
42	4043	1
42	4124	1
42	4451	1
42	5986	1
42	6261	1
42	6648	1
42	6869	1
42	6979	1
42	6994	1
42	7256	1
42	7661	1
43	69	1
43	106	1
43	135	1
43	2544	1
43	2982	1
43	3887	1
43	3897	1
43	4413	1
43	4640	2
43	4938	1
43	5067	1
43	5159	1
43	5382	1
43	5597	1
43	5650	1
43	5666	1
43	5858	1
43	7328	1
43	7374	1
44	161	1
44	3940	1
44	6126	1
44	7454	1
45	107	1
45	2930	1
45	3506	1
45	3823	1
45	4350	1
45	6098	1
46	4287	1
46	4761	1
46	5145	1
46	7129	1
47	2736	1
47	3912	1
47	6546	1
47	6776	1
47	7676	1
48	2374	1
48	2765	1
48	3888	1
48	3964	1
48	3973	1
48	5917	1
48	6071	1
48	6139	1
49	40	1
49	203	1
49	272	1
49	5635	1
49	7676	1
50	2544	1
50	3408	1
50	4670	1
50	6415	1
50	6424	1
51	2114	1
51	4373	1
51	5034	1
51	5470	1
51	5825	2
51	5906	1
51	6236	1
51	6763	1
51	7072	1
51	7622	1
52	17	1
52	28	1
52	81	1
52	82	1
52	83	1
52	105	1
52	107	1
52	120	1
52	145	1
52	156	1
52	158	1
52	162	1
52	196	1
52	220	1
52	238	1
52	249	1
52	257	1
52	285	1
52	289	1
52	290	1
52	309	1
52	345	1
52	354	1
52	361	1
52	370	1
52	422	1
52	426	1
52	429	1
52	433	1
52	439	1
52	444	1
52	455	1
52	457	1
52	523	1
52	525	1
52	539	1
52	547	1
52	588	1
52	589	1
52	592	1
52	624	1
52	626	1
52	627	1
52	628	1
52	652	1
52	658	1
52	659	1
52	715	1
52	739	1
52	772	1
52	832	1
52	910	1
52	921	1
52	967	1
52	971	1
52	1096	1
52	1124	1
52	1134	1
52	1142	1
52	1177	1
52	1179	1
52	1216	1
52	1237	1
52	1250	1
52	1288	1
52	1374	1
52	1380	1
52	1801	1
52	1816	1
52	1885	1
52	1912	1
52	1954	1
52	1972	1
52	2013	1
52	2038	1
52	2058	1
52	2087	1
52	2092	1
52	2100	1
52	2153	1
52	2154	1
52	2155	1
52	2158	1
52	2173	1
52	2179	1
52	2183	1
52	2187	1
52	2282	1
52	2294	1
52	2351	1
52	2374	1
52	2466	1
52	2488	1
52	2541	1
52	2618	1
52	2639	2
52	2641	1
52	2769	1
52	2781	1
52	2845	1
52	2860	1
52	2866	1
52	2906	1
52	2925	1
52	2926	1
52	2954	1
52	2984	1
52	2991	1
52	3000	1
52	3010	1
52	3011	1
52	3147	1
52	3237	1
52	3283	1
52	3314	1
52	3351	1
52	3361	1
52	3381	1
52	3520	1
52	3540	1
52	3576	1
52	3615	1
52	3661	1
52	3662	1
52	3795	1
52	3796	1
52	3802	1
52	3808	1
52	3843	1
52	3850	1
52	3879	1
52	3887	1
52	3958	1
52	3995	1
52	4083	1
52	4090	1
52	4091	1
52	4155	1
52	4222	1
52	4231	1
52	4237	1
52	4243	1
52	4270	1
52	4272	1
52	4332	1
52	4459	1
52	4471	1
52	4473	1
52	4479	1
52	4493	1
52	4495	1
52	4496	1
52	4499	1
52	4512	1
52	4514	1
52	4580	1
52	4584	1
52	4604	1
52	4615	1
52	4618	1
52	4634	1
52	4636	1
52	4641	1
52	4680	1
52	4684	1
52	4695	1
52	4738	1
52	4743	1
52	4744	1
52	4758	1
52	4759	1
52	4765	1
52	4787	1
52	5074	1
52	5075	1
52	5166	1
52	5223	1
52	5224	1
52	5283	1
52	5341	1
52	5345	1
52	5362	1
52	5393	1
52	5407	1
52	5434	1
52	5440	1
52	5478	1
52	5496	1
52	5499	1
52	5602	1
52	5620	1
52	5723	1
52	5793	1
52	5798	1
52	5814	1
52	5825	3
52	5831	1
52	5855	1
52	5917	1
52	5926	1
52	5937	1
52	5947	1
52	5978	1
52	6008	1
52	6013	1
52	6033	1
52	6035	1
52	6052	1
52	6096	1
52	6109	1
52	6115	1
52	6133	1
52	6141	1
52	6182	1
52	6184	1
52	6187	1
52	6225	1
52	6301	1
52	6402	1
52	6410	1
52	6437	2
52	6438	1
52	6520	1
52	6539	2
52	6589	1
52	6629	1
52	6661	1
52	6687	1
52	6739	1
52	6779	1
52	6806	1
52	6810	1
52	6825	1
52	6899	1
52	6908	1
52	6928	2
52	6956	1
52	6999	1
52	7000	1
52	7068	1
52	7198	1
52	7242	1
52	7247	1
52	7270	1
52	7283	1
52	7299	1
52	7312	1
52	7315	1
52	7334	1
52	7387	1
52	7391	1
52	7392	1
52	7402	1
52	7419	1
52	7501	1
52	7503	1
52	7529	1
52	7541	1
52	7597	1
52	7600	1
52	7601	1
52	7609	1
52	7636	1
52	7675	1
52	7686	1
52	7700	1
52	7707	1
53	63	1
53	164	1
53	3544	1
53	4402	1
53	5871	1
53	7374	1
53	7453	1
54	174	1
54	3050	1
54	4110	1
54	5743	1
54	6268	1
55	65	1
55	68	1
55	78	1
55	2299	1
55	2603	1
55	3541	1
55	3544	1
55	4360	1
56	19	1
56	27	1
56	40	1
56	41	1
56	62	1
56	106	1
56	126	1
56	143	1
56	144	1
56	152	1
56	212	1
56	217	1
56	313	1
56	367	1
56	380	1
56	389	1
56	447	1
56	488	1
56	511	1
56	532	1
56	637	1
56	655	1
56	662	1
56	1774	1
56	2098	1
56	2119	1
56	2123	1
56	2463	1
56	2545	1
56	2553	1
56	2565	1
56	2566	1
56	2602	1
56	2639	1
56	2658	1
56	2731	1
56	2834	1
56	2853	1
56	2870	1
56	2875	1
56	2924	1
56	3064	1
56	3319	1
56	3583	1
56	3787	1
56	3806	1
56	3921	1
56	3977	1
56	4263	1
56	4268	1
56	4298	1
56	4366	1
56	4407	1
56	4408	1
56	4418	1
56	4484	1
56	4589	1
56	4620	1
56	4632	1
56	4653	1
56	4829	1
56	5058	1
56	5090	1
56	5117	1
56	5149	1
56	5192	1
56	5197	1
56	5407	1
56	5470	1
56	5825	1
56	5832	1
56	5850	1
56	5921	1
56	5985	1
56	6135	1
56	6138	1
56	6194	1
56	6251	1
56	6268	1
56	6285	1
56	6318	1
56	6455	1
56	6546	1
56	6653	1
56	6679	1
56	6734	1
56	6764	1
56	6814	1
56	6936	1
56	6955	1
56	6958	1
56	6960	1
56	7086	1
56	7103	1
56	7272	1
56	7300	1
56	7314	1
56	7336	1
56	7391	1
56	7534	2
56	7560	1
56	7636	1
56	7654	1
57	336	1
57	1783	1
57	2119	1
57	2948	1
57	3344	1
57	3738	1
57	3769	1
57	3973	1
57	4412	1
57	5554	1
57	6107	1
57	6132	1
57	6345	1
57	6806	1
57	7275	1
57	7380	1
57	7501	1
57	7695	1
58	3324	1
58	6072	1
58	6131	1
58	6157	1
59	5435	1
59	5825	1
59	7518	1
59	7571	1
59	7684	1
60	82	1
60	88	1
60	142	1
60	231	1
60	590	1
60	701	1
60	1958	1
60	2563	1
60	3128	1
60	3501	1
60	3868	1
60	4536	1
60	5433	1
60	5804	1
60	6064	1
60	6204	1
60	6535	1
60	7295	1
60	7331	1
60	7688	1
61	206	1
61	2070	1
61	2681	1
61	3129	1
61	3202	1
61	4110	1
61	4208	1
61	5525	1
61	6172	1
61	6174	1
61	6742	1
61	7634	1
62	2119	1
62	2146	1
62	2515	1
62	3236	1
62	3738	1
62	3743	1
62	4092	1
62	5738	1
62	7106	1
63	2	1
63	12	1
63	22	1
63	24	1
63	29	1
63	31	1
63	51	1
63	76	1
63	77	1
63	82	1
63	97	1
63	99	1
63	101	1
63	112	1
63	113	1
63	126	1
63	128	1
63	139	1
63	149	1
63	170	1
63	172	1
63	173	1
63	175	1
63	180	1
63	182	1
63	186	1
63	205	1
63	213	1
63	222	1
63	258	1
63	259	1
63	269	1
63	295	1
63	303	1
63	304	1
63	315	1
63	355	1
63	356	1
63	369	1
63	375	1
63	394	1
63	396	1
63	398	1
63	417	1
63	436	1
63	441	1
63	455	1
63	474	1
63	478	1
63	549	1
63	582	1
63	601	1
63	640	1
63	997	1
63	1014	1
63	1120	1
63	1157	1
63	1273	1
63	1360	1
63	1365	1
63	1468	1
63	1473	1
63	1475	1
63	1532	1
63	1773	1
63	1777	1
63	1789	1
63	1852	1
63	1865	1
63	1879	1
63	1914	1
63	1916	1
63	1923	1
63	1926	1
63	2013	1
63	2022	1
63	2036	1
63	2047	1
63	2048	1
63	2050	1
63	2053	1
63	2064	1
63	2096	1
63	2099	1
63	2113	1
63	2128	1
63	2131	1
63	2139	1
63	2157	1
63	2163	1
63	2299	1
63	2315	1
63	2326	1
63	2374	1
63	2394	1
63	2398	1
63	2413	1
63	2424	1
63	2425	1
63	2434	1
63	2435	1
63	2464	1
63	2468	1
63	2476	1
63	2494	1
63	2511	1
63	2520	1
63	2593	1
63	2600	1
63	2608	1
63	2620	1
63	2623	1
63	2639	2
63	2645	1
63	2646	1
63	2650	1
63	2655	1
63	2671	1
63	2673	1
63	2684	1
63	2699	2
63	2710	1
63	2719	1
63	2729	1
63	2742	1
63	2743	1
63	2744	1
63	2756	1
63	2770	1
63	2781	1
63	2790	1
63	2823	1
63	2838	1
63	2888	1
63	2902	1
63	2905	1
63	2919	1
63	2925	1
63	2947	1
63	2948	1
63	2961	1
63	2988	1
63	3002	1
63	3017	1
63	3029	1
63	3035	1
63	3040	1
63	3086	1
63	3105	1
63	3109	1
63	3126	1
63	3246	1
63	3266	1
63	3286	1
63	3287	1
63	3301	1
63	3305	1
63	3311	1
63	3320	1
63	3378	1
63	3404	1
63	3419	2
63	3435	1
63	3466	1
63	3469	1
63	3496	1
63	3608	1
63	3629	1
63	3653	1
63	3675	1
63	3684	1
63	3699	1
63	3738	3
63	3743	1
63	3763	1
63	3821	1
63	3832	1
63	3895	1
63	3909	1
63	3919	1
63	3952	1
63	3957	1
63	3977	1
63	4012	1
63	4056	1
63	4066	1
63	4075	1
63	4139	1
63	4144	1
63	4214	1
63	4217	1
63	4237	1
63	4238	1
63	4248	1
63	4258	1
63	4276	1
63	4302	1
63	4311	1
63	4365	1
63	4378	1
63	4380	1
63	4384	1
63	4386	1
63	4391	1
63	4413	1
63	4445	1
63	4446	1
63	4459	1
63	4466	1
63	4471	1
63	4479	1
63	4504	1
63	4506	1
63	4515	1
63	4519	1
63	4528	1
63	4534	1
63	4543	1
63	4547	1
63	4549	1
63	4562	1
63	4572	1
